           sum      HER2      ELSE
5512  1.921462  0.948241  0.973221
5513  1.503826  0.531371  0.972455
5514  1.879040  0.906186  0.972853
5515  1.942429  0.972475  0.969953
5516  1.285456  0.304456  0.981000
5517  1.909411  0.929179  0.980231
5518  1.894001  0.906701  0.987301
5519  1.720768  0.745405  0.975363
5520  1.741880  0.775114  0.966766
5521  1.975312  0.995228  0.980084
5522  1.984959  0.995503  0.989456
5523  1.972943  0.987345  0.985598
5524  1.672569  0.689101  0.983468
5525  1.874542  0.886511  0.988031
5526  1.956950  0.978890  0.978061
5527  1.985993  0.994347  0.991646
5528  1.781216  0.807866  0.973350
5529  1.882583  0.914896  0.967687
5530  1.932101  0.949776  0.982324
5531  1.974284  0.987717  0.986567
5532  1.681555  0.720663  0.960892
5533  1.968390  0.986319  0.982071
5534  1.666450  0.689434  0.977015
5535  1.830317  0.859533  0.970785
5536  1.433676  0.467928  0.965748
5537  1.912826  0.933661  0.979165
5538  1.846727  0.862974  0.983754
5539  1.170421  0.182740  0.987681
5540  1.953367  0.966065  0.987302
5541  1.804654  0.821496  0.983158
5542  1.897223  0.921523  0.975700
5543  1.955242  0.974891  0.980351
5544  1.896953  0.935384  0.961569
5545  1.917131  0.947501  0.969630
5546  1.828730  0.862800  0.965930
5547  1.952567  0.962759  0.989808
5548  1.866206  0.882309  0.983897
5549  1.894890  0.917698  0.977192
5550  1.651198  0.688186  0.963011
5551  1.963834  0.987993  0.975842
5552  1.923474  0.939923  0.983551
5553  1.849292  0.863324  0.985968
5554  1.899141  0.915983  0.983158
5555  1.933355  0.941619  0.991736
5556  1.769625  0.807788  0.961837
5557  1.951555  0.964896  0.986660
5558  1.531478  0.556456  0.975021
5559  1.760770  0.780175  0.980595
5560  1.971313  0.979283  0.992030
5561  1.914515  0.936429  0.978086
5562  1.893480  0.939262  0.954218
5563  1.955411  0.980862  0.974549
5564  1.950850  0.969180  0.981669
5565  1.936789  0.958004  0.978785
5566  1.696616  0.716180  0.980436
5567  1.936889  0.960526  0.976363
5568  1.954562  0.969916  0.984646
5569  1.969222  0.987679  0.981543
5570  1.731249  0.753157  0.978092
5571  1.664816  0.673357  0.991459
5572  1.943397  0.953291  0.990106
5573  1.929556  0.951470  0.978086
5574  1.945788  0.974875  0.970913
5575  1.795146  0.819258  0.975888
5576  1.859843  0.881987  0.977855
5577  1.901467  0.919345  0.982122
5578  1.888808  0.908309  0.980499
5579  1.831846  0.840934  0.990911
5580  1.964858  0.977334  0.987524
5581  1.956077  0.967527  0.988551
5582  1.969196  0.987156  0.982040
5583  1.687994  0.710498  0.977496
5584  1.918097  0.940818  0.977280
5585  1.487623  0.500252  0.987371
5586  1.940266  0.955669  0.984597
5587  1.893860  0.907153  0.986707
5588  1.905349  0.931783  0.973566
5589  1.920390  0.945108  0.975282
5590  1.950053  0.972251  0.977802
5591  1.918963  0.943782  0.975182
5592  1.546229  0.574871  0.971358
5593  1.784111  0.807656  0.976456
5594  1.198304  0.212751  0.985554
5595  1.894355  0.903231  0.991124
5596  1.826974  0.837372  0.989602
5597  1.599677  0.616287  0.983390
5598  1.771534  0.797018  0.974516
5599  1.737077  0.754065  0.983012
5600  1.915090  0.937967  0.977122
5601  1.858244  0.883990  0.974254
5602  1.857253  0.867716  0.989537
5603  1.861598  0.878671  0.982927
5604  1.968373  0.982046  0.986327
5605  1.788394  0.796150  0.992244
5606  1.597845  0.618524  0.979321
5607  1.682200  0.707690  0.974511
5608  1.981452  0.992906  0.988546
5609  1.959746  0.981964  0.977782
5610  1.732928  0.745793  0.987135
5611  1.897307  0.930018  0.967290
5612  1.793084  0.804185  0.988900
5613  1.914953  0.932168  0.982785
5614  1.749372  0.772188  0.977184
5615  1.752703  0.778262  0.974441
5616  1.957257  0.969706  0.987551
5617  1.640472  0.668832  0.971640
5618  1.961468  0.978164  0.983304
5619  1.903210  0.938800  0.964410
5620  1.829354  0.861982  0.967372
5621  1.957751  0.971117  0.986634
5622  1.799093  0.814267  0.984827
5623  1.704491  0.729364  0.975127
5624  1.958536  0.968462  0.990074
5625  1.871687  0.893138  0.978549
5626  1.681140  0.694587  0.986553
5627  1.814018  0.822036  0.991982
5628  1.868273  0.894123  0.974149
5629  1.790528  0.830777  0.959751
5630  1.952582  0.957604  0.994978
5631  1.957879  0.969268  0.988611
5632  1.676763  0.697975  0.978788
5633  1.993813  0.998913  0.994899
5634  1.382708  0.407293  0.975415
5635  1.910426  0.923094  0.987332
5636  1.698745  0.737291  0.961454
5637  1.937629  0.970004  0.967626
5638  1.899489  0.914808  0.984681
5639  1.272031  0.313255  0.958776
5640  1.960189  0.984771  0.975419
5641  1.407297  0.427288  0.980009
5642  1.885030  0.912511  0.972519
5643  1.874444  0.898832  0.975612
5644  1.833754  0.864531  0.969223
5645  1.164970  0.182044  0.982926
5646  1.961017  0.973314  0.987702
5647  1.569484  0.586396  0.983088
5648  1.918879  0.944491  0.974388
5649  1.968078  0.994603  0.973475
5650  1.932475  0.944006  0.988469
5651  1.918327  0.945994  0.972333
5652  1.964586  0.982547  0.982040
5653  1.746284  0.758302  0.987982
5654  1.821101  0.841025  0.980076
5655  1.944250  0.955837  0.988413
5656  1.922510  0.927839  0.994670
5657  1.882584  0.912112  0.970472
5658  1.963421  0.980210  0.983211
5659  1.876820  0.908026  0.968795
5660  1.980066  0.993328  0.986738
5661  1.965887  0.972547  0.993340
5662  1.976976  0.994089  0.982886
5663  1.970767  0.988086  0.982681
5664  1.958064  0.984349  0.973715
5665  1.922898  0.930880  0.992019
5666  1.719146  0.727269  0.991878
5667  1.835504  0.869601  0.965903
5668  1.970425  0.979709  0.990716
5669  1.881464  0.889475  0.991990
5670  1.965855  0.977810  0.988045
5671  1.916532  0.932232  0.984300
5672  1.820478  0.854075  0.966403
5673  1.722364  0.740938  0.981426
5674  1.843162  0.864366  0.978796
5675  1.456417  0.482388  0.974030
5676  1.855728  0.889109  0.966618
5677  1.973385  0.986120  0.987265
5678  1.931910  0.962749  0.969161
5679  1.394782  0.417447  0.977335
5680  1.926398  0.944876  0.981521
5681  1.761672  0.779381  0.982291
5682  1.938390  0.961365  0.977026
5683  1.777311  0.801893  0.975419
5684  1.949675  0.977376  0.972299
5685  1.889989  0.926177  0.963812
5686  1.751667  0.767837  0.983830
5687  1.766481  0.806566  0.959915
5688  1.960932  0.986033  0.974899
5689  1.933069  0.958126  0.974943
5690  1.886793  0.894269  0.992525
5691  1.389225  0.426861  0.962364
5692  1.924414  0.953256  0.971159
5693  1.909791  0.925704  0.984087
5694  1.972652  0.986904  0.985748
5695  1.201232  0.222518  0.978714
5696  1.966224  0.984045  0.982179
5697  1.234155  0.239610  0.994544
5698  1.893915  0.911244  0.982671
5699  1.835922  0.859444  0.976478
5700  1.753863  0.784717  0.969146
5701  1.598258  0.615565  0.982693
5702  1.603112  0.614624  0.988489
5703  1.798159  0.818874  0.979285
5704  1.943439  0.961124  0.982314
5705  1.960797  0.984290  0.976507
5706  1.716940  0.734220  0.982720
5707  1.964225  0.976536  0.987690
5708  1.891126  0.912516  0.978610
5709  1.815236  0.822638  0.992598
5710  1.991293  0.998272  0.993021
5711  1.912031  0.954031  0.958000
5712  1.772406  0.788500  0.983906
5713  1.951828  0.975565  0.976263
5714  1.943572  0.958105  0.985467
5715  1.939309  0.962363  0.976946
5716  1.858440  0.877070  0.981369
5717  1.967781  0.985290  0.982491
5718  1.966395  0.971422  0.994973
5719  1.937820  0.958091  0.979729
5720  1.978579  0.996275  0.982304
5721  1.767312  0.785167  0.982145
5722  1.905206  0.922318  0.982887
5723  1.892114  0.929660  0.962454
5724  1.917451  0.945214  0.972237
5725  1.904702  0.913791  0.990911
5726  1.954333  0.964660  0.989672
5727  1.901403  0.916768  0.984635
5728  1.947535  0.980769  0.966766
5729  1.970721  0.982685  0.988036
5730  1.573494  0.602776  0.970718
5731  1.963267  0.978695  0.984572
5732  1.911204  0.925766  0.985438
5733  1.940973  0.962612  0.978361
5734  1.733770  0.752679  0.981091
5735  1.773787  0.784235  0.989552
5736  1.978372  0.989787  0.988585
5737  1.923798  0.947117  0.976681
5738  1.982546  0.997688  0.984858
5739  1.973114  0.981108  0.992006
5740  1.944254  0.965538  0.978716
5741  1.975669  0.989124  0.986544
5742  1.804321  0.817468  0.986853
5743  1.223478  0.251298  0.972180
5744  1.966928  0.975379  0.991550
5745  1.928812  0.951690  0.977122
5746  1.920253  0.946054  0.974199
5747  1.873335  0.892979  0.980355
5748  1.981724  0.993178  0.988546
5749  1.875223  0.892912  0.982311
5750  1.937451  0.955806  0.981644
5751  1.974421  0.983773  0.990648
5752  1.871719  0.890994  0.980726
5753  1.980113  0.994220  0.985894
5754  1.967092  0.984076  0.983016
5755  1.703279  0.724501  0.978778
5756  1.921159  0.937072  0.984087
5757  1.887336  0.924391  0.962945
5758  1.135029  0.144960  0.990069
5759  1.616190  0.646985  0.969205
5760  1.970319  0.982163  0.988156
5761  1.559634  0.574378  0.985256
5762  1.935845  0.962796  0.973050
5763  1.971051  0.987425  0.983626
5764  1.891557  0.921375  0.970183
5765  1.784643  0.810452  0.974192
5766  1.043589  0.081717  0.961871
5767  1.904797  0.916701  0.988095
5768  1.039266  0.062465  0.976801
5769  1.967849  0.976356  0.991494
5770  1.979755  0.993124  0.986630
5771  1.975600  0.992300  0.983300
5772  1.961245  0.980692  0.980553
5773  1.767542  0.782033  0.985510
5774  1.914175  0.928202  0.985973
5775  1.920579  0.932887  0.987692
5776  1.945158  0.961550  0.983609
5777  1.971214  0.983255  0.987959
5778  1.906207  0.938647  0.967561
5779  1.532766  0.551513  0.981253
5780  1.913814  0.943956  0.969858
5781  1.908864  0.930584  0.978279
5782  1.951697  0.975532  0.976165
5783  1.796440  0.819073  0.977367
5784  1.947775  0.960083  0.987692
5785  1.491768  0.521048  0.970720
5786  1.209249  0.221214  0.988035
5787  1.916899  0.930549  0.986350
5788  1.830131  0.844639  0.985492
5789  1.981505  0.986774  0.994731
5790  1.952423  0.962528  0.989895
5791  1.919539  0.940981  0.978557
5792  1.647727  0.661774  0.985953
5793  1.494738  0.505946  0.988792
5794  1.750401  0.763961  0.986440
5795  1.205327  0.238654  0.966673
5796  1.944829  0.958684  0.986145
5797  1.828593  0.858289  0.970303
5798  1.916813  0.950235  0.966578
5799  1.887464  0.901333  0.986131
5800  1.965801  0.983266  0.982536
5801  1.972499  0.990388  0.982111
5802  1.337140  0.353176  0.983964
5803  1.900010  0.933910  0.966100
5804  1.924744  0.942564  0.982179
5805  1.889608  0.922421  0.967187
5806  1.947825  0.962153  0.985672
5807  1.906655  0.923888  0.982767
5808  1.959351  0.981321  0.978030
5809  1.846974  0.853433  0.993541
5810  1.930077  0.948858  0.981219
5811  1.422366  0.450776  0.971589
5812  1.928368  0.947003  0.981365
5813  1.892704  0.915810  0.976894
5814  1.908600  0.935321  0.973279
5815  1.771672  0.804690  0.966982
5816  1.872877  0.883955  0.988922
5817  1.949738  0.963911  0.985828
5818  1.969045  0.983237  0.985809
5819  1.925671  0.947979  0.977693
5820  1.025561  0.051120  0.974441
5821  1.884007  0.897079  0.986927
5822  1.884505  0.915994  0.968511
5823  1.925584  0.963863  0.961721
5824  1.921423  0.948720  0.972704
5825  1.616625  0.625411  0.991214
5826  1.944562  0.974994  0.969568
5827  1.978278  0.991998  0.986280
5828  1.926985  0.960966  0.966018
5829  1.976446  0.985429  0.991018
5830  1.881096  0.908668  0.972428
5831  1.961053  0.983075  0.977978
5832  1.783497  0.809547  0.973950
5833  1.766903  0.786645  0.980258
5834  1.636439  0.672081  0.964358
5835  1.824345  0.849003  0.975342
5836  1.738872  0.766931  0.971940
5837  1.937879  0.971192  0.966687
5838  1.642777  0.651385  0.991392
5839  1.788941  0.808566  0.980375
5840  1.142979  0.161057  0.981922
5841  1.859535  0.880367  0.979168
5842  1.756491  0.787103  0.969389
5843  1.905344  0.917510  0.987834
5844  1.966524  0.978121  0.988403
5845  1.474907  0.500484  0.974423
5846  1.930616  0.945174  0.985442
5847  1.963328  0.981523  0.981805
5848  1.960846  0.966197  0.994649
5849  1.928755  0.967979  0.960775
5850  1.904483  0.946150  0.958333
5851  1.969920  0.981601  0.988319
5852  1.919902  0.938525  0.981377
5853  1.824843  0.844748  0.980096
5854  1.974376  0.982564  0.991811
5855  1.877961  0.883586  0.994374
5856  1.770207  0.792390  0.977817
5857  1.961529  0.969738  0.991791
5858  1.505889  0.515446  0.990443
5859  1.936862  0.955053  0.981809
5860  1.689824  0.702790  0.987034
5861  1.824542  0.840154  0.984388
5862  1.935739  0.979294  0.956445
5863  1.963058  0.982933  0.980125
5864  1.927171  0.948005  0.979165
5865  1.920555  0.951002  0.969553
5866  1.891942  0.906332  0.985610
5867  1.790443  0.805272  0.985171
5868  1.836182  0.849412  0.986771
5869  1.391055  0.406968  0.984087
5870  1.750551  0.767437  0.983114
5871  1.564400  0.581811  0.982589
5872  1.880554  0.897793  0.982761
5873  1.986939  0.996110  0.990829
5874  1.505993  0.538317  0.967676
5875  1.891312  0.918543  0.972768
5876  1.897342  0.906644  0.990698
5877  1.973268  0.989924  0.983344
5878  1.940908  0.966244  0.974664
5879  1.254582  0.265573  0.989009
5880  1.669562  0.716771  0.952792
5881  1.614512  0.635918  0.978594
5882  1.820719  0.839757  0.980961
5883  1.878255  0.899457  0.978798
5884  1.731572  0.750974  0.980598
5885  1.841320  0.866560  0.974760
5886  1.761567  0.792650  0.968917
5887  1.983816  0.995306  0.988511
5888  1.887090  0.919470  0.967620
5889  1.890937  0.915319  0.975618
5890  1.901248  0.918793  0.982455
5891  1.937618  0.954276  0.983342
5892  1.837153  0.851906  0.985247
5893  1.226470  0.252361  0.974109
5894  1.879165  0.887720  0.991446
5895  1.938937  0.954001  0.984936
5896  1.414699  0.435412  0.979287
5897  1.847654  0.862893  0.984761
5898  1.958949  0.971583  0.987367
5899  1.947829  0.972259  0.975570
5900  1.597844  0.624709  0.973135
5901  1.861003  0.889712  0.971291
5902  1.407715  0.429287  0.978429
5903  1.831001  0.853568  0.977434
5904  1.584011  0.625801  0.958210
5905  1.943045  0.961984  0.981061
5906  1.953698  0.981666  0.972032
5907  1.549693  0.586037  0.963656
5908  1.923604  0.935342  0.988262
5909  1.789341  0.807895  0.981446
5910  1.617638  0.635421  0.982217
5911  1.914484  0.936215  0.978269
5912  1.870341  0.889800  0.980541
5913  1.674354  0.702757  0.971597
5914  1.872706  0.895852  0.976854
5915  1.868759  0.882149  0.986609
5916  1.909950  0.949928  0.960022
5917  1.067034  0.083599  0.983435
5918  1.712923  0.741705  0.971218
5919  1.937484  0.967056  0.970428
5920  1.960474  0.987097  0.973377
5921  1.915719  0.937720  0.978000
5922  1.767913  0.793124  0.974789
5923  1.980038  0.989924  0.990114
5924  1.818477  0.845009  0.973468
5925  1.948218  0.958295  0.989923
5926  1.960434  0.972646  0.987788
5927  1.837489  0.864848  0.972641
5928  1.978334  0.986968  0.991367
5929  1.550934  0.561523  0.989411
5930  1.927690  0.941427  0.986263
5931  1.976581  0.987909  0.988673
5932  1.849979  0.863961  0.986018
5933  1.466773  0.480986  0.985787
5934  1.945367  0.958579  0.986787
5935  1.935173  0.943020  0.992153
5936  1.930955  0.966833  0.964122
5937  1.914301  0.933345  0.980957
5938  1.663945  0.696109  0.967836
5939  1.867226  0.886226  0.981000
5940  1.375174  0.380245  0.994929
5941  1.972505  0.988009  0.984497
5942  1.899133  0.912488  0.986646
5943  1.926727  0.945568  0.981159
5944  1.958220  0.970962  0.987258
5945  1.905076  0.915897  0.989180
5946  1.968145  0.983290  0.984855
5947  1.950205  0.970958  0.979247
5948  1.329464  0.341823  0.987641
5949  1.938504  0.975037  0.963468
5950  1.765992  0.780567  0.985425
5951  1.902091  0.925280  0.976810
5952  1.944737  0.963656  0.981081
5953  1.926147  0.937951  0.988196
5954  1.633870  0.648746  0.985124
5955  1.918272  0.936090  0.982181
5956  1.396231  0.420684  0.975547
5957  1.639681  0.646874  0.992807
5958  1.853898  0.882769  0.971129
5959  1.350105  0.379677  0.970428
5960  1.921126  0.952972  0.968154
5961  1.953211  0.980448  0.972763
5962  1.726489  0.762547  0.963942
5963  1.896483  0.912108  0.984375
5964  1.912920  0.930210  0.982709
5965  1.879611  0.900442  0.979169
5966  1.685284  0.726245  0.959039
5967  1.445497  0.480658  0.964839
5968  1.922034  0.935422  0.986612
5969  1.879090  0.884295  0.994795
5970  1.771210  0.803800  0.967410
5971  1.892519  0.903795  0.988724
5972  1.961915  0.972921  0.988994
5973  1.979011  0.991089  0.987922
5974  1.919326  0.937032  0.982293
5975  1.751302  0.774971  0.976331
5976  1.959616  0.989144  0.970472
5977  1.704217  0.736348  0.967869
5978  1.971671  0.986470  0.985201
5979  1.875584  0.897991  0.977593
5980  1.980761  0.987887  0.992874
5981  1.934448  0.948941  0.985507
5982  1.940006  0.952501  0.987505
5983  1.963990  0.979018  0.984971
5984  1.893986  0.901264  0.992722
5985  1.954990  0.965322  0.989668
5986  1.885641  0.893732  0.991909
5987  1.744669  0.764988  0.979681
5988  1.805625  0.835576  0.970049
5989  1.924434  0.931728  0.992705
5990  1.986655  0.996625  0.990030
5991  1.907720  0.928452  0.979268
5992  1.948362  0.973051  0.975310
5993  1.983171  0.994625  0.988546
5994  1.691604  0.713615  0.977989
5995  1.924094  0.957183  0.966910
5996  1.923995  0.939518  0.984477
5997  1.811781  0.824685  0.987095
5998  1.956852  0.976059  0.980793
5999  1.981855  0.995491  0.986364
6000  1.971900  0.988979  0.982920
6001  1.825592  0.837121  0.988471
6002  1.733884  0.756274  0.977610
6003  1.417661  0.452297  0.965364
6004  1.919081  0.929370  0.989712
6005  1.872657  0.893329  0.979328
6006  1.540342  0.557060  0.983283
6007  1.861030  0.883224  0.977806
6008  1.946044  0.966847  0.979196
6009  1.906497  0.918808  0.987690
6010  1.863577  0.885772  0.977805
6011  1.963103  0.979016  0.984087
6012  1.930858  0.947147  0.983710
6013  1.865430  0.880207  0.985223
6014  1.746743  0.785438  0.961305
6015  1.979882  0.985033  0.994848
6016  1.797720  0.823221  0.974498
6017  1.708958  0.722031  0.986927
6018  1.823558  0.855772  0.967786
6019  1.838558  0.862734  0.975824
6020  1.865785  0.883602  0.982183
6021  1.636140  0.663621  0.972519
6022  1.925698  0.949427  0.976271
6023  1.548145  0.564270  0.983875
6024  1.710796  0.718839  0.991957
6025  1.978040  0.991523  0.986517
6026  1.853896  0.886827  0.967068
6027  1.822319  0.860829  0.961490
6028  1.830002  0.861738  0.968264
6029  1.494346  0.516199  0.978148
6030  1.690193  0.702190  0.988003
6031  1.322347  0.340775  0.981572
6032  1.780488  0.819842  0.960647
6033  1.776461  0.809315  0.967147
6034  1.939457  0.944523  0.994933
6035  1.860583  0.878892  0.981691
6036  1.759433  0.804235  0.955197
6037  1.637596  0.643112  0.994484
6038  1.662233  0.683232  0.979001
6039  1.954358  0.962900  0.991458
6040  1.986719  0.997514  0.989205
6041  1.739349  0.759761  0.979588
6042  1.894584  0.921487  0.973097
6043  1.862928  0.894297  0.968632
6044  1.928233  0.954561  0.973672
6045  1.872733  0.905477  0.967256
6046  1.969448  0.987092  0.982357
6047  1.959387  0.977591  0.981796
6048  1.862269  0.887903  0.974367
6049  1.974020  0.993239  0.980782
6050  1.533369  0.543242  0.990128
6051  1.761940  0.788399  0.973541
6052  1.908195  0.931706  0.976489
6053  1.746867  0.787402  0.959464
6054  1.708549  0.724898  0.983651
6055  1.919806  0.937510  0.982296
6056  1.919133  0.948466  0.970668
6057  1.840429  0.855045  0.985385
6058  1.884669  0.913681  0.970988
6059  1.942314  0.975803  0.966510
6060  1.965632  0.984834  0.980798
6061  1.881725  0.903308  0.978417
6062  1.937861  0.948393  0.989468
6063  1.375101  0.400548  0.974553
6064  1.696049  0.716762  0.979288
6065  1.791917  0.809838  0.982079
6066  1.928276  0.946924  0.981352
6067  1.896287  0.920211  0.976076
6068  1.593708  0.622710  0.970998
6069  1.961907  0.981146  0.980761
6070  1.901857  0.929217  0.972640
6071  1.703918  0.722377  0.981541
6072  1.836768  0.863049  0.973719
6073  1.865216  0.904161  0.961056
6074  1.870771  0.885958  0.984813
6075  1.932537  0.944528  0.988009
6076  1.928092  0.957716  0.970376
6077  1.952752  0.958512  0.994240
6078  1.869197  0.894340  0.974857
6079  1.965391  0.978981  0.986410
6080  1.813764  0.847302  0.966462
6081  1.913165  0.934449  0.978716
6082  1.922857  0.949295  0.973562
6083  1.906501  0.942563  0.963938
6084  1.955627  0.984823  0.970804
6085  1.897845  0.939542  0.958302
6086  1.939446  0.968116  0.971330
6087  1.958663  0.978717  0.979946
6088  1.874879  0.901584  0.973296
6089  1.651717  0.656751  0.994966
6090  1.950886  0.967111  0.983775
6091  1.317000  0.350156  0.966844
6092  1.912498  0.937379  0.975119
6093  1.696630  0.712283  0.984347
6094  1.800635  0.825361  0.975274
6095  1.840753  0.863982  0.976771
6096  1.908996  0.932636  0.976360
6097  1.958838  0.982116  0.976722
6098  1.754349  0.773616  0.980733
6099  1.752089  0.780195  0.971894
6100  1.908070  0.927203  0.980867
6101  1.959940  0.967649  0.992291
6102  1.973805  0.987831  0.985974
6103  1.628441  0.661109  0.967332
6104  1.878698  0.901278  0.977419
6105  1.817034  0.860260  0.956774
6106  1.955566  0.979343  0.976223
6107  1.708166  0.726433  0.981733
6108  1.979874  0.986827  0.993047
6109  1.971590  0.990394  0.981195
6110  1.738968  0.778941  0.960027
6111  1.383789  0.408444  0.975345
6112  1.926153  0.937361  0.988792
6113  1.568656  0.589838  0.978817
6114  1.554334  0.563391  0.990943
6115  1.722525  0.747862  0.974663
6116  1.886838  0.910490  0.976348
6117  1.918455  0.940032  0.978423
6118  1.975625  0.987266  0.988359
6119  1.856180  0.896537  0.959643
6120  1.891507  0.906122  0.985385
6121  1.966909  0.988142  0.978767
6122  1.724920  0.762577  0.962343
6123  1.900165  0.914233  0.985931
6124  1.799707  0.827721  0.971987
6125  1.970158  0.988836  0.981323
6126  1.857259  0.872298  0.984961
6127  1.699844  0.729264  0.970580
6128  1.751769  0.782516  0.969253
6129  1.972883  0.991875  0.981008
6130  1.514001  0.544287  0.969714
6131  1.947363  0.972557  0.974806
6132  1.483477  0.522789  0.960688
6133  1.474285  0.498760  0.975525
6134  1.943345  0.964701  0.978644
6135  1.969336  0.980120  0.989217
6136  1.898605  0.918316  0.980289
6137  1.751916  0.780916  0.971000
6138  1.452543  0.478255  0.974287
6139  1.873245  0.917287  0.955959
6140  1.959554  0.974794  0.984761
6141  1.914077  0.956784  0.957293
6142  1.937520  0.956543  0.980977
6143  1.913671  0.942329  0.971342
6144  1.597408  0.627234  0.970174
6145  1.971970  0.982404  0.989566
6146  1.932026  0.960384  0.971643
6147  1.908655  0.922069  0.986586
6148  1.922789  0.950876  0.971914
6149  1.777304  0.812760  0.964544
6150  1.930572  0.937362  0.993210
6151  1.953036  0.978286  0.974750
6152  1.940215  0.955775  0.984440
6153  1.570158  0.590280  0.979878
6154  1.966765  0.976738  0.990027
6155  1.963903  0.977882  0.986021
6156  1.920644  0.946221  0.974423
6157  1.883482  0.910834  0.972647
6158  1.976806  0.986423  0.990383
6159  1.889979  0.918451  0.971528
6160  1.951093  0.969727  0.981365
6161  1.935680  0.946425  0.989255
6162  1.935289  0.951889  0.983400
6163  1.416432  0.437615  0.978817
6164  1.923350  0.953439  0.969911
6165  1.810870  0.832367  0.978503
6166  1.838146  0.857631  0.980515
6167  1.807486  0.831462  0.976023
6168  1.838820  0.879313  0.959507
6169  1.973076  0.980356  0.992720
6170  1.304384  0.331415  0.972969
6171  1.897729  0.922787  0.974942
6172  1.966599  0.972331  0.994268
6173  1.942446  0.966925  0.975521
6174  1.682106  0.702601  0.979505
6175  1.823123  0.848974  0.974149
6176  1.980405  0.991094  0.989311
6177  1.872326  0.896841  0.975485
6178  1.918048  0.926834  0.991214
6179  1.835212  0.866313  0.968898
6180  1.519245  0.555786  0.963459
6181  1.962456  0.986885  0.975571
6182  1.823418  0.841473  0.981945
6183  1.878589  0.905565  0.973024
6184  1.684481  0.729766  0.954715
6185  1.406809  0.436082  0.970727
6186  1.968384  0.979649  0.988735
6187  1.779935  0.801564  0.978371
6188  1.925469  0.948020  0.977448
6189  1.668659  0.697996  0.970663
6190  1.699371  0.731599  0.967772
6191  1.858708  0.884504  0.974204
6192  1.583274  0.604211  0.979064
6193  1.915682  0.933349  0.982333
6194  1.913209  0.930408  0.982801
6195  1.807798  0.823110  0.984688
6196  1.876172  0.887551  0.988620
6197  1.968408  0.987908  0.980499
6198  1.969174  0.993313  0.975861
6199  1.652574  0.667877  0.984697
6200  1.954008  0.969216  0.984792
6201  1.805976  0.833869  0.972107
6202  1.793953  0.804899  0.989055
6203  1.902822  0.920588  0.982234
6204  1.957596  0.989918  0.967678
6205  1.590642  0.618615  0.972026
6206  1.892124  0.905854  0.986269
6207  1.845057  0.850907  0.994150
6208  1.902284  0.932570  0.969714
6209  1.653189  0.667222  0.985968
6210  1.940046  0.958185  0.981861
6211  1.538510  0.565572  0.972938
6212  1.906979  0.936848  0.970131
6213  1.799853  0.839369  0.960484
6214  1.932356  0.942691  0.989665
6215  1.832725  0.858705  0.974020
6216  1.971425  0.978602  0.992823
6217  1.958315  0.989024  0.969290
6218  1.970954  0.989114  0.981840
6219  1.966224  0.973557  0.992668
6220  1.915804  0.940864  0.974940
6221  1.791047  0.803512  0.987535
6222  1.969312  0.988172  0.981140
6223  1.959578  0.985959  0.973619
6224  1.059756  0.082421  0.977335
6225  1.922772  0.955005  0.967767
6226  1.294282  0.313139  0.981143
6227  1.954681  0.975519  0.979162
6228  1.643724  0.670816  0.972908
6229  1.515837  0.549456  0.966381
6230  1.949701  0.965614  0.984087
6231  1.886056  0.902183  0.983873
6232  1.964907  0.981884  0.983023
6233  1.712330  0.722404  0.989926
6234  1.823980  0.829634  0.994346
6235  1.960489  0.970622  0.989867
6236  1.887593  0.913752  0.973841
6237  1.835024  0.857484  0.977540
6238  1.907564  0.933026  0.974538
6239  1.914512  0.936705  0.977807
6240  1.887376  0.910131  0.977244
6241  1.882742  0.898655  0.984087
6242  1.693128  0.724104  0.969024
6243  1.965770  0.980060  0.985710
6244  1.417250  0.435714  0.981536
6245  1.955667  0.976182  0.979484
6246  1.949613  0.961605  0.988008
6247  1.953333  0.965879  0.987454
6248  1.904569  0.912954  0.991615
6249  1.892890  0.908209  0.984681
6250  1.857204  0.876195  0.981008
6251  1.971080  0.983045  0.988036
6252  1.935896  0.963377  0.972519
6253  1.969566  0.984086  0.985480
6254  1.971757  0.984193  0.987563
6255  1.842058  0.876050  0.966009
6256  1.493550  0.521592  0.971957
6257  1.943419  0.971988  0.971431
6258  1.846303  0.855870  0.990432
6259  1.616164  0.622868  0.993296
6260  1.896044  0.923463  0.972581
6261  1.853325  0.862872  0.990454
6262  1.877254  0.902839  0.974414
6263  1.668121  0.711020  0.957101
6264  1.552668  0.565335  0.987334
6265  1.968062  0.988437  0.979625
6266  1.919732  0.935526  0.984206
6267  1.464327  0.474001  0.990326
6268  1.577982  0.601682  0.976300
6269  1.454711  0.488165  0.966547
6270  1.878930  0.896162  0.982768
6271  1.940501  0.973840  0.966660
6272  1.737407  0.755522  0.981886
6273  1.919217  0.939717  0.979500
6274  1.783216  0.794269  0.988948
6275  1.776244  0.804049  0.972195
6276  1.872413  0.891780  0.980633
6277  1.652596  0.669954  0.982641
6278  1.827207  0.849724  0.977483
6279  1.919765  0.953609  0.966157
6280  1.921404  0.945510  0.975893
6281  1.935360  0.960084  0.975275
6282  1.867659  0.879449  0.988211
6283  1.866787  0.894834  0.971953
6284  1.825749  0.836566  0.989184
6285  1.935492  0.953461  0.982032
6286  1.084792  0.113879  0.970913
6287  1.974314  0.986369  0.987946
6288  1.833791  0.860308  0.973483
